id,first_name,last_name,gender,Grade,absence_days,tardy_days,math_grade,science_grade,english_grade,it_grade,math_pass,science_pass,english_pass,it_pass,avg_grade,attendance_rate,tardy_rate,total_attendance_issues,attendance_situation,pass_status,attendance_category,grade_level_group,at_risk,needs_intervention,failed_subjects,best_subject,worst_subject,grade_variance,performance_tier,honor_roll
837,Tristan,Romans,Male,5,28,7,67,71,86,50,1,1,1,1,68.5,84.44,3.89,35,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,It,14.8,Needs Improvement,0
838,Reggi,McKenzie,Female,3,26,17,54,100,53,50,1,1,1,1,64.25,85.56,9.44,43,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,It,23.89,Needs Improvement,0
839,Binni,McGeaney,Female,5,23,18,82,50,50,52,1,1,1,1,58.5,87.22,10.0,41,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,Science,15.7,Passing,0
840,Lorene,Towne,Female,9,20,29,75,11,72,99,1,0,1,1,64.25,88.89,16.11,49,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,It,Science,37.5,Needs Improvement,0
841,Bartholemy,Pechet,Male,3,21,17,75,65,50,100,1,1,1,1,72.5,88.33,9.44,38,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,It,English,21.02,Satisfactory,0
842,Rinaldo,Moloney,Male,4,9,38,50,80,93,50,1,1,1,1,68.25,95.0,21.11,47,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,21.73,Needs Improvement,0
843,Raviv,Gulliman,Male,11,22,10,17,8,40,69,0,0,0,1,33.5,87.78,5.56,32,Excessive Absence,Fail,Exessive,High (9-12),0,1,3,It,Science,27.23,Failing,0
844,Martica,Alyukin,Female,2,23,8,57,71,50,50,1,1,1,1,57.0,87.22,4.44,31,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,English,9.9,Passing,0
845,Arthur,Gregoli,Male,5,9,39,50,70,50,50,1,1,1,1,55.0,95.0,21.67,48,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,Science,Math,10.0,Passing,0
846,Matty,Capaldi,Female,7,25,35,66,32,60,65,1,0,1,1,55.75,86.11,19.44,60,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,1,Math,Science,16.05,Passing,0
847,Don,Meek,Male,4,10,3,56,87,50,83,1,1,1,1,69.0,94.44,1.67,13,Acceptable,Pass,Moderate,Elementary (1-5),0,0,0,Science,English,18.71,Needs Improvement,0
848,Abie,Hayball,Male,3,21,8,57,92,84,50,1,1,1,1,70.75,88.33,4.44,29,Excessive Absence,Pass,Concerning,Elementary (1-5),0,1,0,Science,It,20.39,Satisfactory,0
849,Gail,Ciepluch,Male,10,29,32,31,98,61,100,0,1,1,1,72.5,83.89,17.78,61,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,It,Math,32.97,Satisfactory,0
850,Jonie,Calbaithe,Female,7,24,15,12,17,4,63,0,0,0,1,24.0,86.67,8.33,39,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,3,It,English,26.55,Failing,0
851,Kendra,Siddons,Female,8,5,45,14,62,95,17,0,1,1,0,47.0,97.22,25.0,50,Excessive Tardiness,Fail,Exessive,Middle (6-8),0,1,2,English,Math,38.81,Failing,0
852,Darsey,Storm,Female,12,5,49,8,88,60,85,0,1,1,1,60.25,97.22,27.22,54,Excessive Tardiness,Pass,Exessive,High (9-12),0,1,1,Science,Math,37.03,Needs Improvement,0
853,Nicolette,Helversen,Female,10,22,8,98,45,3,76,1,0,0,1,55.5,87.78,4.44,30,Excessive Absence,Pass,Concerning,High (9-12),0,1,2,Math,English,41.2,Passing,0
854,Elspeth,Sturges,Female,12,0,38,18,73,74,7,0,1,1,0,43.0,100.0,21.11,38,Excessive Tardiness,Fail,Exessive,High (9-12),0,1,2,English,It,35.51,Failing,0
855,Fallon,Medwell,Female,6,9,45,52,65,50,50,1,1,1,1,54.25,95.0,25.0,54,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,0,Science,English,7.23,Passing,0
856,Dorthea,Asals,Female,11,4,32,23,42,9,5,0,0,0,0,19.75,97.78,17.78,36,Excessive Tardiness,Fail,Exessive,High (9-12),0,1,4,Science,It,16.72,Failing,0
857,Annabella,Hempel,Female,4,1,2,83,72,76,73,1,1,1,1,76.0,99.44,1.11,3,Acceptable,Pass,Good,Elementary (1-5),0,0,0,Math,Science,4.97,Satisfactory,0
858,Thane,Vischi,Male,4,13,25,50,50,71,50,1,1,1,1,55.25,92.78,13.89,38,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,10.5,Passing,0
859,Holly-anne,Mawby,Female,9,30,8,32,13,20,98,0,0,0,1,40.75,83.33,4.44,38,Excessive Absence,Fail,Exessive,High (9-12),1,1,3,It,Science,38.96,Failing,0
860,Jedidiah,Eskrick,Male,12,30,16,84,42,99,47,1,0,1,0,68.0,83.33,8.89,46,Excessive Absence,Pass,Exessive,High (9-12),0,1,2,English,Science,27.89,Needs Improvement,0
861,Durant,Maliphant,Male,7,2,48,100,46,85,54,1,0,1,1,71.25,98.89,26.67,50,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,1,Math,Science,25.5,Satisfactory,0
862,Giustina,Hains,Female,1,17,8,50,50,61,50,1,1,1,1,52.75,90.56,4.44,25,Excessive Absence,Pass,Concerning,Elementary (1-5),0,1,0,English,Math,5.5,Passing,0
863,Kaspar,Blumsom,Male,6,13,11,50,50,82,93,1,1,1,1,68.75,92.78,6.11,24,Excessive Absence,Pass,Concerning,Middle (6-8),0,1,0,It,Math,22.11,Needs Improvement,0
864,Brade,Dowdall,Male,2,17,9,93,71,62,50,1,1,1,1,69.0,90.56,5.0,26,Excessive Absence,Pass,Concerning,Elementary (1-5),0,1,0,Math,It,18.17,Needs Improvement,0
865,Crysta,Geggie,Female,8,23,22,71,48,89,69,1,0,1,1,69.25,87.22,12.22,45,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,1,English,Science,16.78,Needs Improvement,0
866,Frasier,Dinan,Male,11,21,20,63,76,48,84,1,1,0,1,67.75,88.33,11.11,41,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,It,English,15.76,Needs Improvement,0
867,Justin,Ackeroyd,Male,9,19,1,99,41,26,85,1,0,0,1,62.75,89.44,0.56,20,Excessive Absence,Pass,Moderate,High (9-12),0,1,2,Math,English,34.8,Needs Improvement,0
868,Chas,Densun,Male,6,28,27,50,50,50,50,1,1,1,1,50.0,84.44,15.0,55,Excessive Absence,Pass,Exessive,Middle (6-8),1,1,0,Math,Math,0.0,Passing,0
869,Halette,Flatte,Female,6,4,45,66,50,82,50,1,1,1,1,62.0,97.78,25.0,49,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,0,English,Science,15.32,Needs Improvement,0
870,Gina,Harmstone,Female,6,7,46,52,69,50,78,1,1,1,1,62.25,96.11,25.56,53,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,0,It,English,13.52,Needs Improvement,0
871,Eloise,Tampion,Female,7,11,22,96,29,64,86,1,0,1,1,68.75,93.89,12.22,33,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,1,Math,Science,29.68,Needs Improvement,0
872,Stavro,Ebden,Male,6,17,31,74,85,50,50,1,1,1,1,64.75,90.56,17.22,48,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,0,Science,English,17.61,Needs Improvement,0
873,Zarah,Deniskevich,Female,8,8,22,13,56,3,62,0,1,0,1,33.5,95.56,12.22,30,Excessive Tardiness,Fail,Concerning,Middle (6-8),0,1,2,It,English,29.83,Failing,0
874,Clementia,Newling,Female,5,21,43,60,75,59,92,1,1,1,1,71.5,88.33,23.89,64,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,It,English,15.5,Satisfactory,0
875,Albert,Walworth,Male,8,29,48,94,88,44,67,1,1,0,1,73.25,83.89,26.67,77,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,1,Math,English,22.68,Satisfactory,0
876,Cori,Kunert,Male,6,30,25,55,89,50,50,1,1,1,1,61.0,83.33,13.89,55,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,0,Science,English,18.81,Needs Improvement,0
877,Cyndie,Abramamovh,Female,7,30,35,46,3,75,54,0,0,1,1,44.5,83.33,19.44,65,Excessive Absence,Fail,Exessive,Middle (6-8),1,1,2,English,Science,30.25,Failing,0
878,Pippy,Stowgill,Female,4,0,7,65,50,69,84,1,1,1,1,67.0,100.0,3.89,7,Acceptable,Pass,Good,Elementary (1-5),0,0,0,It,Science,13.98,Needs Improvement,0
879,Tybie,Grassot,Female,5,4,37,50,61,50,65,1,1,1,1,56.5,97.78,20.56,41,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,It,Math,7.68,Passing,0
880,Melli,O'Gready,Female,2,30,36,53,50,61,50,1,1,1,1,53.5,83.33,20.0,66,Excessive Absence,Pass,Exessive,Elementary (1-5),1,1,0,English,Science,5.2,Passing,0
881,Gonzales,de Lloyd,Male,4,22,9,67,98,50,72,1,1,1,1,71.75,87.78,5.0,31,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,English,19.87,Satisfactory,0
882,Garner,Tyrwhitt,Male,1,23,50,50,50,96,50,1,1,1,1,61.5,87.22,27.78,73,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,23.0,Needs Improvement,0
883,Eula,Piatti,Female,11,5,16,25,43,71,14,0,0,1,0,38.25,97.22,8.89,21,Acceptable,Fail,Concerning,High (9-12),0,0,3,English,It,24.89,Failing,0
884,Mignonne,Gegg,Female,12,29,15,55,43,96,93,1,0,1,1,71.75,83.89,8.33,44,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,English,Science,26.75,Satisfactory,0
885,Pete,Sterke,Male,3,29,31,57,81,64,53,1,1,1,1,63.75,83.89,17.22,60,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,It,12.37,Needs Improvement,0
886,Robbie,Mee,Female,6,3,0,84,59,91,50,1,1,1,1,71.0,98.33,0.0,3,Acceptable,Pass,Good,Middle (6-8),0,0,0,English,It,19.61,Satisfactory,0
887,Parnell,Jerzyk,Male,10,16,10,46,40,27,82,0,0,0,1,48.75,91.11,5.56,26,Excessive Absence,Fail,Concerning,High (9-12),0,1,3,It,English,23.54,Failing,0
888,Annecorinne,Dowdam,Female,11,21,10,65,48,91,38,1,0,1,0,60.5,88.33,5.56,31,Excessive Absence,Pass,Exessive,High (9-12),0,1,2,English,It,23.19,Needs Improvement,0
889,Jake,Verni,Male,10,25,46,26,67,93,9,0,1,1,0,48.75,86.11,25.56,71,Excessive Absence,Fail,Exessive,High (9-12),0,1,2,English,It,38.25,Failing,0
890,Ethelred,Tomkin,Male,2,15,32,99,73,50,92,1,1,1,1,78.5,91.67,17.78,47,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,English,21.95,Satisfactory,0
891,Bailey,Jiroutka,Male,11,24,36,97,65,50,70,1,1,1,1,70.5,86.67,20.0,60,Excessive Absence,Pass,Exessive,High (9-12),0,1,0,Math,English,19.6,Satisfactory,0
892,Jedediah,Congreve,Male,4,18,11,79,50,50,88,1,1,1,1,66.75,90.0,6.11,29,Excessive Absence,Pass,Concerning,Elementary (1-5),0,1,0,It,Science,19.69,Needs Improvement,0
893,Hewett,Wonfor,Male,5,12,23,64,50,81,50,1,1,1,1,61.25,93.33,12.78,35,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Science,14.73,Needs Improvement,0
894,Ofella,Altofts,Female,4,17,28,72,50,78,53,1,1,1,1,63.25,90.56,15.56,45,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Science,13.84,Needs Improvement,0
895,Marcy,Salvadori,Female,4,23,23,50,50,99,50,1,1,1,1,62.25,87.22,12.78,46,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,24.5,Needs Improvement,0
896,Keane,Aleixo,Male,4,15,17,50,82,86,51,1,1,1,1,67.25,91.67,9.44,32,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,19.41,Needs Improvement,0
897,Dieter,Timeby,Male,8,0,38,4,79,5,54,0,1,0,1,35.5,100.0,21.11,38,Excessive Tardiness,Fail,Exessive,Middle (6-8),0,1,2,Science,Math,37.22,Failing,0
898,Addie,Cranfield,Male,7,11,1,98,4,33,30,1,0,0,0,41.25,93.89,0.56,12,Excessive Absence,Fail,Moderate,Middle (6-8),0,1,3,Math,Science,40.01,Failing,0
899,Tyler,Clow,Male,5,26,41,54,50,75,50,1,1,1,1,57.25,85.56,22.78,67,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,Science,11.98,Passing,0
900,Chick,Swinney,Male,1,21,18,66,87,96,50,1,1,1,1,74.75,88.33,10.0,39,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,English,It,20.74,Satisfactory,0
901,Nealy,Orwin,Male,10,30,26,100,53,77,24,1,1,1,0,63.5,83.33,14.44,56,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,Math,It,32.58,Needs Improvement,0
902,Gerhard,Moulster,Male,9,11,4,18,47,25,34,0,0,0,0,31.0,93.89,2.22,15,Excessive Absence,Fail,Moderate,High (9-12),0,1,4,Science,Math,12.52,Failing,0
903,Hi,Lowcock,Male,7,2,23,66,77,34,38,1,1,0,0,53.75,98.89,12.78,25,Excessive Tardiness,Pass,Concerning,Middle (6-8),0,1,2,Science,English,21.05,Passing,0
904,Filippo,Duckerin,Male,9,3,3,16,53,81,37,0,1,1,0,46.75,98.33,1.67,6,Acceptable,Fail,Good,High (9-12),0,0,2,English,Math,27.4,Failing,0
905,Farlay,De Biasio,Male,12,5,31,46,4,25,26,0,0,0,0,25.25,97.22,17.22,36,Excessive Tardiness,Fail,Exessive,High (9-12),0,1,4,Math,Science,17.15,Failing,0
906,Greg,Standring,Male,1,2,22,71,50,65,95,1,1,1,1,70.25,98.89,12.22,24,Excessive Tardiness,Pass,Concerning,Elementary (1-5),0,1,0,It,Science,18.71,Satisfactory,0
907,Stevy,Sands-Allan,Male,10,6,11,62,99,79,12,1,1,1,0,63.0,96.67,6.11,17,Acceptable,Pass,Moderate,High (9-12),0,0,1,Science,It,37.21,Needs Improvement,0
908,Gaby,Redd,Male,8,13,50,42,21,87,26,0,0,1,0,44.0,92.78,27.78,63,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,3,English,Science,30.03,Failing,0
909,Moses,Lared,Male,12,23,33,4,80,85,69,0,1,1,1,59.5,87.22,18.33,56,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,English,Math,37.6,Passing,0
910,Eva,Clail,Female,6,20,1,50,82,50,50,1,1,1,1,58.0,88.89,0.56,21,Excessive Absence,Pass,Concerning,Middle (6-8),0,1,0,Science,Math,16.0,Passing,0
911,Filberto,Thomkins,Male,10,12,33,94,27,22,31,1,0,0,0,43.5,93.33,18.33,45,Excessive Absence,Fail,Exessive,High (9-12),0,1,3,Math,English,33.87,Failing,0
912,Rollins,Durtnell,Male,8,8,15,91,89,86,6,1,1,1,0,68.0,95.56,8.33,23,Acceptable,Pass,Concerning,Middle (6-8),0,0,1,Math,It,41.38,Needs Improvement,0
913,Jorrie,Ovitz,Female,11,14,39,49,30,97,79,0,0,1,1,63.75,92.22,21.67,53,Excessive Absence,Pass,Exessive,High (9-12),0,1,2,English,Science,29.97,Needs Improvement,0
914,Boycey,Domoney,Male,8,5,41,39,45,45,85,0,0,0,1,53.5,97.22,22.78,46,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,3,It,Math,21.19,Passing,0
915,Erek,Plowes,Male,2,5,12,50,50,50,50,1,1,1,1,50.0,97.22,6.67,17,Acceptable,Pass,Moderate,Elementary (1-5),0,0,0,Math,Math,0.0,Passing,0
916,Giffard,Crossley,Male,12,13,36,93,33,14,36,1,0,0,0,44.0,92.78,20.0,49,Excessive Absence,Fail,Exessive,High (9-12),0,1,3,Math,English,34.09,Failing,0
917,Lucias,Blazej,Male,9,14,31,74,57,66,29,1,1,1,0,56.5,92.22,17.22,45,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,Math,It,19.6,Passing,0
918,Sandro,Figiovanni,Male,10,6,5,21,38,11,37,0,0,0,0,26.75,96.67,2.78,11,Acceptable,Fail,Moderate,High (9-12),0,0,4,Science,English,13.07,Failing,0
919,Willow,Mcimmie,Female,8,13,3,74,77,5,62,1,1,0,1,54.5,92.78,1.67,16,Excessive Absence,Pass,Moderate,Middle (6-8),0,1,1,Science,English,33.63,Passing,0
920,Bel,Wille,Female,4,3,12,50,50,50,50,1,1,1,1,50.0,98.33,6.67,15,Acceptable,Pass,Moderate,Elementary (1-5),0,0,0,Math,Math,0.0,Passing,0
921,Ramona,Foyston,Female,12,10,0,71,67,18,9,1,1,0,0,41.25,94.44,0.0,10,Acceptable,Fail,Good,High (9-12),0,0,2,Math,It,32.29,Failing,0
922,Ariel,Hayhurst,Female,1,8,23,96,50,50,65,1,1,1,1,65.25,95.56,12.78,31,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,Math,Science,21.69,Needs Improvement,0
923,Danny,Grzegorecki,Male,8,7,23,1,47,48,26,0,0,0,0,30.5,96.11,12.78,30,Excessive Tardiness,Fail,Concerning,Middle (6-8),0,1,4,English,Math,22.13,Failing,0
924,Sandye,Gives,Female,10,25,11,54,10,4,65,1,0,0,1,33.25,86.11,6.11,36,Excessive Absence,Fail,Exessive,High (9-12),0,1,2,It,English,30.74,Failing,0
925,Tabby,MacGregor,Female,6,6,24,94,53,50,50,1,1,1,1,61.75,96.67,13.33,30,Excessive Tardiness,Pass,Concerning,Middle (6-8),0,1,0,Math,English,21.55,Needs Improvement,0
926,Gusti,Mennear,Female,7,30,8,21,49,41,20,0,0,0,0,32.75,83.33,4.44,38,Excessive Absence,Fail,Exessive,Middle (6-8),1,1,4,Science,It,14.52,Failing,0
927,Julianna,Baptie,Female,4,29,15,50,50,50,50,1,1,1,1,50.0,83.89,8.33,44,Excessive Absence,Pass,Exessive,Elementary (1-5),1,1,0,Math,Math,0.0,Passing,0
928,Raymond,Skoggings,Male,7,16,9,77,87,83,78,1,1,1,1,81.25,91.11,5.0,25,Excessive Absence,Pass,Concerning,Middle (6-8),0,1,0,Science,Math,4.65,Good,0
929,Katey,MacVicar,Female,3,8,41,50,50,50,61,1,1,1,1,52.75,95.56,22.78,49,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,It,Math,5.5,Passing,0
930,Dagny,Monteaux,Male,10,0,0,60,23,18,57,1,0,0,1,39.5,100.0,0.0,0,Acceptable,Fail,Perfect,High (9-12),0,0,2,Math,English,22.07,Failing,0
931,Lynnett,Haldin,Female,1,5,20,89,50,80,50,1,1,1,1,67.25,97.22,11.11,25,Acceptable,Pass,Concerning,Elementary (1-5),0,0,0,Math,Science,20.25,Needs Improvement,0
932,Joy,Campey,Female,8,15,38,12,2,97,66,0,0,1,1,44.25,91.67,21.11,53,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,2,English,Science,45.02,Failing,0
933,Barney,Binny,Male,9,3,29,39,72,29,12,0,1,0,0,38.0,98.33,16.11,32,Excessive Tardiness,Fail,Exessive,High (9-12),0,1,3,Science,It,25.26,Failing,0
934,Gwendolin,Emblow,Female,5,17,18,51,50,50,50,1,1,1,1,50.25,90.56,10.0,35,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,Science,0.5,Passing,0
935,Eugenius,Kibel,Male,12,23,44,44,21,84,59,0,0,1,1,52.0,87.22,24.44,67,Excessive Absence,Pass,Exessive,High (9-12),0,1,2,English,Science,26.44,Passing,0
936,Alonzo,Barbie,Male,2,8,43,50,50,68,64,1,1,1,1,58.0,95.56,23.89,51,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,English,Math,9.38,Passing,0
937,Taddeusz,Barsby,Male,7,25,12,45,53,61,84,0,1,1,1,60.75,86.11,6.67,37,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,1,It,Math,16.82,Needs Improvement,0
938,Lisle,Lorente,Male,6,7,49,65,50,50,50,1,1,1,1,53.75,96.11,27.22,56,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,0,Math,Science,7.5,Passing,0
939,Gare,Josling,Male,10,20,50,58,89,74,59,1,1,1,1,70.0,88.89,27.78,70,Excessive Absence,Pass,Exessive,High (9-12),0,1,0,Science,Math,14.63,Satisfactory,0
940,Ancell,Scottesmoor,Male,9,26,37,4,14,39,70,0,0,0,1,31.75,85.56,20.56,63,Excessive Absence,Fail,Exessive,High (9-12),0,1,3,It,Math,29.44,Failing,0
941,Tildie,Simonds,Female,7,10,12,69,16,69,31,1,0,1,0,46.25,94.44,6.67,22,Acceptable,Fail,Concerning,Middle (6-8),0,0,2,Math,Science,26.97,Failing,0
942,Umeko,Walesa,Female,10,15,8,13,76,60,90,0,1,1,1,59.75,91.67,4.44,23,Excessive Absence,Pass,Concerning,High (9-12),0,1,1,It,Math,33.49,Passing,0
943,Federico,Menghi,Male,7,25,0,93,15,8,81,1,0,0,1,49.25,86.11,0.0,25,Excessive Absence,Fail,Concerning,Middle (6-8),0,1,2,Math,English,43.96,Failing,0
944,Pryce,Tegeller,Male,2,12,1,50,50,50,50,1,1,1,1,50.0,93.33,0.56,13,Excessive Absence,Pass,Moderate,Elementary (1-5),0,1,0,Math,Math,0.0,Passing,0
945,Henriette,Fourmy,Female,7,20,15,89,27,26,94,1,0,0,1,59.0,88.89,8.33,35,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,2,It,English,37.59,Passing,0
946,Brendan,Shoveller,Male,3,27,29,50,57,50,92,1,1,1,1,62.25,85.0,16.11,56,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,It,Math,20.11,Needs Improvement,0
947,Alexandra,Cruess,Female,8,6,48,100,30,68,0,1,0,1,0,49.5,96.67,26.67,54,Excessive Tardiness,Fail,Exessive,Middle (6-8),0,1,2,Math,It,43.68,Failing,0
948,Lenee,Espinos,Female,8,28,15,86,90,13,32,1,1,0,0,55.25,84.44,8.33,43,Excessive Absence,Pass,Exessive,Middle (6-8),1,1,2,Science,English,38.64,Passing,0
949,Kevon,Perulli,Male,10,29,14,69,31,62,12,1,0,1,0,43.5,83.89,7.78,43,Excessive Absence,Fail,Exessive,High (9-12),1,1,2,Math,It,26.71,Failing,0
950,Robert,Churcher,Male,7,23,28,56,67,30,15,1,1,0,0,42.0,87.22,15.56,51,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,2,Science,It,23.76,Failing,0
951,Yurik,Bernardy,Male,10,11,43,66,15,76,62,1,0,1,1,54.75,93.89,23.89,54,Excessive Absence,Pass,Exessive,High (9-12),0,1,1,English,Science,27.15,Passing,0
952,Alyse,Abbiss,Female,6,6,36,82,50,88,68,1,1,1,1,72.0,96.67,20.0,42,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,0,English,Science,16.89,Satisfactory,0
953,Grayce,Dametti,Female,2,7,48,66,95,50,88,1,1,1,1,74.75,96.11,26.67,55,Excessive Tardiness,Pass,Exessive,Elementary (1-5),0,1,0,Science,English,20.61,Satisfactory,0
954,Virginie,Kinglesyd,Female,8,24,33,22,68,27,29,0,1,0,0,36.5,86.67,18.33,57,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,3,Science,Math,21.21,Failing,0
955,Katleen,Marshalleck,Female,3,12,20,58,100,95,64,1,1,1,1,79.25,93.33,11.11,32,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,Math,21.31,Satisfactory,0
956,Karisa,Champion,Female,1,7,6,50,50,72,83,1,1,1,1,63.75,96.11,3.33,13,Acceptable,Pass,Moderate,Elementary (1-5),0,0,0,It,Math,16.5,Needs Improvement,0
957,Nickola,Rait,Male,6,16,3,98,50,50,50,1,1,1,1,62.0,91.11,1.67,19,Excessive Absence,Pass,Moderate,Middle (6-8),0,1,0,Math,Science,24.0,Needs Improvement,0
958,Hagen,Bladen,Male,9,22,39,81,1,39,59,1,0,0,1,45.0,87.78,21.67,61,Excessive Absence,Fail,Exessive,High (9-12),0,1,2,Math,Science,33.98,Failing,0
959,Meghann,Connechie,Female,2,20,42,76,69,50,57,1,1,1,1,63.0,88.89,23.33,62,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,English,11.69,Needs Improvement,0
960,Engelbert,Gricks,Male,12,20,45,23,30,46,67,0,0,0,1,41.5,88.89,25.0,65,Excessive Absence,Fail,Exessive,High (9-12),0,1,3,It,Math,19.54,Failing,0
961,Connie,Milverton,Female,10,9,43,53,89,94,91,1,1,1,1,81.75,95.0,23.89,52,Excessive Tardiness,Pass,Exessive,High (9-12),0,1,0,English,Math,19.28,Good,0
962,Andres,Ghio,Male,5,21,11,83,73,82,50,1,1,1,1,72.0,88.33,6.11,32,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,It,15.34,Satisfactory,0
963,Ephraim,Cuttings,Male,7,2,33,98,77,16,80,1,1,0,1,67.75,98.89,18.33,35,Excessive Tardiness,Pass,Exessive,Middle (6-8),0,1,1,Math,English,35.72,Needs Improvement,0
964,Walden,Clac,Male,9,30,7,91,1,18,92,1,0,0,1,50.5,83.33,3.89,37,Excessive Absence,Pass,Exessive,High (9-12),1,1,2,It,Science,47.85,Passing,0
965,Doe,Michael,Female,4,25,20,50,65,50,50,1,1,1,1,53.75,86.11,11.11,45,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Science,Math,7.5,Passing,0
966,Lizbeth,Bowkley,Female,6,27,23,50,50,50,50,1,1,1,1,50.0,85.0,12.78,50,Excessive Absence,Pass,Exessive,Middle (6-8),0,1,0,Math,Math,0.0,Passing,0
967,Reagan,Pevreal,Male,6,14,10,86,62,50,50,1,1,1,1,62.0,92.22,5.56,24,Excessive Absence,Pass,Concerning,Middle (6-8),0,1,0,Math,English,16.97,Needs Improvement,0
968,Sandie,Gerhartz,Female,1,11,23,59,50,50,98,1,1,1,1,64.25,93.89,12.78,34,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,It,Science,22.9,Needs Improvement,0
969,Carita,Bruce,Female,9,6,16,46,15,26,21,0,0,0,0,27.0,96.67,8.89,22,Acceptable,Fail,Concerning,High (9-12),0,0,4,Math,Science,13.44,Failing,0
970,Griffy,Goggey,Male,8,18,45,31,18,14,41,0,0,0,0,26.0,90.0,25.0,63,Excessive Absence,Fail,Exessive,Middle (6-8),0,1,4,It,English,12.36,Failing,0
971,Ava,Dungate,Female,6,1,28,51,50,58,50,1,1,1,1,52.25,99.44,15.56,29,Excessive Tardiness,Pass,Concerning,Middle (6-8),0,1,0,English,Science,3.86,Passing,0
972,Staci,McFeate,Female,3,26,12,77,50,50,62,1,1,1,1,59.75,85.56,6.67,38,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,Science,12.82,Passing,0
973,Emelina,Vannuchi,Female,1,14,23,50,50,50,50,1,1,1,1,50.0,92.22,12.78,37,Excessive Absence,Pass,Exessive,Elementary (1-5),0,1,0,Math,Math,0.0,Passing,0
974,Rowan,Shark,Male,2,0,23,50,50,50,50,1,1,1,1,50.0,100.0,12.78,23,Excessive Tardiness,Pass,Concerning,Elementary (1-5),0,1,0,Math,Math,0.0,Passing,0
975,Bartolomeo,Glanders,Male,8,11,4,63,89,92,64,1,1,1,1,77.0,93.89,2.22,15,Excessive Absence,Pass,Moderate,Middle (6-8),0,1,0,English,Math,15.64,Satisfactory,0
